id,title,artist_name,genres,year,language,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity
10017,Through Gabriel His Message Mild,Misc Traditional,folk,,,/mxl/1/13/QmbcbYCBaafz1MXBSM1vQSGT8WRwjBnwXeRBG8vMF5oigh.mxl,English,0.9375,30.0,32.0,1.0689655172413792,0.340489959622957,18.39080459770115,,12.0,0.4
10018,Rejoice The Glorious Day Is Come,Misc Traditional,folk,,,/mxl/1/32/QmbMwSBmahdC2Tvv1GL17mvJBszPByfeEZceosFqtEvtrs.mxl,English,1.0333333333333334,62.0,60.0,0.9508196721311475,1.4833914344534047,27.975897975898004,1.3770491803278688,33.0,0.532258064516129
10019,another brick in the wall,Pink Floyd,rock,,,/mxl/1/32/QmbMbvEkkzvJwKsSXfKHcufXFGv8y87GxcVgz9GRCKEEcb.mxl,English,0.6442307692307693,134.0,208.0,0.8459595959595956,2.129105383897482,18.11672037235947,3.2121212121212137,44.0,0.3283582089552239
10020,Les trois bons droles,Misc Traditional,folk,,,/mxl/1/10/QmbAJEAFCSWLmBVSE69GZAdXVMztgoKa6ZjTFqYdZuLGn9.mxl,French,1.2592592592592593,51.0,40.5,0.78,0.633719180710194,25.73333333333333,3.55,23.0,0.45098039215686275
10021,Chante comme si tu devais mourir demain,Michel Fugain,pop,,,/mxl/1/10/QmbABZ4y3dzJhKf93AqCg3VTARubAZEzkuPpc4m9f7MbYA.mxl,French,1.0714285714285714,120.0,112.0,0.907563025210084,0.8487914952038246,40.55575515568198,2.546218487394958,65.0,0.5416666666666666
10022,A Christmas Child,Misc Traditional,folk,,,/mxl/1/10/QmbA9CaUwpNHb1aB9AQKuFdLSoMtj7b6ZF7fDxsTKTaHtW.mxl,English,1.6666666666666667,70.0,42.0,0.5797101449275363,0.36488223637061257,26.596398770311808,2.898550724637681,32.0,0.45714285714285713
10023,A virgin most pure,Misc Traditional,folk,,,/mxl/1/10/QmbAmha5xsLaqj9Hi4F2YP44qbdPYfsqLDGyEGN3CSTV8V.mxl,English,0.8333333333333334,40.0,48.0,0.6571428571428571,0.45152801797940323,40.919540229885065,2.4857142857142858,16.0,0.4
10024,Dram: Septen,Misc Traditional,folk,,,/mxl/1/40/Qmbr6rCHpphkXCAJ1cnsoAodJAaWzK4Y1JPssB6i1k7EG2.mxl,Swedish,1.2708333333333333,61.0,48.0,0.7666666666666667,0.3441979404677229,15.781625781625781,2.3000000000000003,26.0,0.4262295081967213
10025,america the beautiful,Misc Traditional,folk,,,/mxl/1/40/Qmbr5wFrt5dnLrAUky3VCNfCrCQLG9bPTTWMqdPrNLU9dd.mxl,English,0.4307692307692308,28.0,65.0,0.8591549295774648,0.4834085155417046,15.94202898550725,4.422535211267606,15.0,0.5357142857142857
10026,what makes you beautiful,One Direction,pop,,,/mxl/1/40/QmbrKiWhw74jwocxupqbJtrcJWvr38X83wPHW1SuRGofhG.mxl,English,0.8808664259927798,244.0,277.0,0.5904558404558405,0.45910290863650605,14.084679139145365,1.0548433048433044,77.0,0.3155737704918033
10027,the first noel,Sleeping at Last,rock,,,/mxl/1/40/QmbrXnRQfUmxSXEbr5uUbGHcEJbCiqcisKiajjGWYfdD6a.mxl,English,0.9596774193548387,238.0,248.0,0.9873417721518988,0.5698546165783677,25.097199928660846,2.9240506329113924,74.0,0.31092436974789917
10028,take me out,Franz Ferdinand,rock,,,/mxl/1/40/Qmbrhc32PVEnQbso3NwYYMr47fXwFiNDHoLgHK7WAKrjRT.mxl,,,,,,,,,,
10029,he is born,Misc Traditional,folk,,,/mxl/1/40/QmbrL3jn6ZcS1UY2L9iKuhzQ5ni15cVTAc3zrSgLX1WtMj.mxl,English,0.8615384615384616,56.0,65.0,0.7619047619047619,0.49084590781162635,35.96899224806204,4.8809523809523805,28.0,0.5
10030,Everywhere Everywhere Christmas Tonight,Misc Traditional,folk,,,/mxl/1/40/Qmbr9MRv1sAJmeZHQkoqFXSzLoqgAaLXRGfTNcpS9avMne.mxl,English,0.8333333333333334,50.0,60.0,1.163265306122449,0.6176631000172063,20.169204737732645,3.4897959183673466,22.0,0.44
10031,Eternal Glory of the Sky,Misc Traditional,folk,,,/mxl/1/48/Qmbv7Yu5ev2Y6g56hiDyLG74Y46veEsun3wCwEtgCRRZYS.mxl,No Lyrics,0.3333333333333333,17.0,51.0,0.9230769230769231,0.5131409255433207,23.91752577319588,2.1153846153846154,11.0,0.6470588235294118
10032,Once More We All Together Meet,Misc Traditional,folk,,,/mxl/1/38/QmbqGwG3v9KedHiCXehCUGkoirq2S8Xi3T5P74kALiezEm.mxl,English,1.2291666666666667,59.0,48.0,0.8017241379310345,0.30709505397511855,10.22421524663677,1.603448275862069,20.0,0.3389830508474576
10033,Christe Redemptor Omnium,Misc Traditional,folk,,,/mxl/1/38/Qmbqyag7Dpb1TAyEkvkLoyCUbaK2AaxP1BtrB5mzrknxSL.mxl,Kurdish,0.31485758275596615,409.0,1299.0,3.1004901960784315,6.159716519682124,33.41759095605238,17.019607843137255,142.0,0.3471882640586797
10034,O Savior we pray Thee send out Thy sweet light,Misc Traditional,folk,,,/mxl/1/20/QmbFv2Aa8b6Zu9Aur1EXmWTEV6362mk8CBh84srcm4RnkH.mxl,,,,,,,,,,
10035,Lavender's Blue,Misc Traditional,folk,,,/mxl/1/51/QmbWt1mPB6b6WBns6kezLYNin5Tt7A5chTJKn2xZEnSGs6.mxl,English,2.0210526315789474,48.0,23.75,0.4734042553191489,0.2927948711600614,32.11752786220871,4.26063829787234,22.0,0.4583333333333333
10036,Bebo Dia tamen nia,Misc Traditional,folk,,,/mxl/1/51/QmbWzSn5uCwNSMGBfAtiW59HeuLD829A6RZEjhSX9eakPp.mxl,English,0.26666666666666666,12.0,45.0,0.7368421052631579,0.41995470889774816,40.784313725490186,3.2280701754385963,7.0,0.5833333333333334
10037,Good Christian men rejoice,Misc Traditional,folk,,,/mxl/1/37/QmbPPdurvDHesCtiY55z9htnrfT4Y9ARC5r7PcSvUD7h2Q.mxl,English,1.2083333333333333,116.0,96.0,0.8173913043478261,0.9471477429001808,6.928675400291121,6.4,38.0,0.3275862068965517
10038,La fille dans la tour,Misc Traditional,folk,,,/mxl/1/37/QmbPBcnEzSETt6rLPuArHRneteQ6xb1tN54upvbpzv4p4t.mxl,French,1.3333333333333333,34.0,25.5,0.6818181818181818,0.3655253964186308,14.025974025974024,2.6666666666666665,15.0,0.4411764705882353
10039,Deep River,Misc Traditional,folk,,,/mxl/1/37/QmbP96wZt5Vev9pA8pembvkaMw2wx48M3PR3pWNMfJuASp.mxl,English,0.5975609756097561,49.0,82.0,0.797979797979798,0.6005855388625906,55.39445628997866,4.565656565656566,35.0,0.7142857142857143
10040,kiss me,Sixpence None the Richer,rock,,,/mxl/1/37/QmbPeDQV6Njfsf6nPxeiThJAbL6GztKPXYfkhZD8PSPr1i.mxl,English,1.4080882352941178,383.0,272.0,0.6925064599483204,0.6681829050949393,22.93686627338546,2.55297157622739,129.0,0.3368146214099217
10041,carry on wayward son,Kansas,rock,,,/mxl/1/26/QmbjB2qdBa5AN15EUG3gWNJMEbFkY2SmH8P5Ys7RMjxAUk.mxl,English,0.5371621621621622,159.0,296.0,1.3354430379746836,4.874514918409143,30.22442285770239,2.221518987341772,51.0,0.32075471698113206
10042,Gaudete! Gaudete! Christus est natus,Misc Traditional,folk,,,/mxl/1/3/Qmb4b5APiLJLpEfvzDktUTfVa5d4YjHAQBN1MQ7CCv8Vsr.mxl,French,0.30833333333333335,37.0,120.0,3.2222222222222223,1.5112745009706043,33.327421305858046,,16.0,0.43243243243243246
10043,GREENLAND (Clark),Misc Traditional,folk,,,/mxl/1/3/Qmb4bNJvhx26xXmB8oN7pA1g3GGLkcBWCYFmyqHggXZZGk.mxl,English,1.6,104.0,65.0,0.5922330097087378,0.7096682282941548,14.75040257648953,15.776699029126213,33.0,0.3173076923076923
10044,The Bethlehem Shepherd-Boys' Tale,Misc Traditional,folk,,,/mxl/1/3/Qmb4tQXfh6nbNYiwhQ8erGFWLc43xCSWQKnaH23X9PYgBB.mxl,English,0.7857142857142857,44.0,56.0,1.255813953488372,0.5431614285640309,21.705426356589154,3.7674418604651163,20.0,0.45454545454545453
10045,The time draws near when thou my soul,Misc Traditional,folk,,,/mxl/1/3/Qmb4WUVRHnBjipCvbbrQNQikCFSNpKgd855ePociDR1Axx.mxl,No Lyrics,0.35,14.0,40.0,1.0,0.6236095644623235,43.86473429951694,8.069444444444443,10.0,0.7142857142857143
10046,When the stars begin to fall,Misc Traditional,folk,,,/mxl/1/3/Qmb4t2vETEFMdjU65KP9CgPusD3QfCKDCboY5APvkYJ1wq.mxl,English,1.125,54.0,48.0,0.8679245283018868,0.5377358490566039,32.28661275831085,3.4716981132075473,30.0,0.5555555555555556
10047,The Blue Bells of Scotland,Misc Traditional,folk,,,/mxl/1/3/Qmb4eqzJA1q8TnQD9xtt7JLCWssBdyDW9vJvmYvwcXH9cw.mxl,English,1.640625,105.0,64.0,0.5865384615384616,0.7017913469647205,17.307692307692303,7.096153846153847,38.0,0.3619047619047619
10048,Wondering,Olivia Rodrigo,pop,,,/mxl/1/22/QmbGyjmpigdWmg5DX7aZqqnJKfCPrp7ksz82Y8bVxJ1hYY.mxl,English,0.859375,165.0,192.0,0.5030487804878049,0.5671305373553353,21.428433101635697,1.3170731707317074,64.0,0.3878787878787879
10049,Hvor jeg gaar i skove bjerge og dale,Misc Traditional,folk,,,/mxl/1/22/QmbGWkgjKBx71MisX4LQK3DUNHshX7JY4uyssuWQiyxWgo.mxl,English,0.2,16.0,80.0,0.7475728155339806,0.6687322682805472,29.719887955182074,1.3883495145631068,11.0,0.6875
10050,Narodil Se Kristus Pán,Misc Traditional,folk,,,/mxl/1/22/QmbGPvDEXoYJ7dTHgQgakVhkQukUgLoysBovHyT6jhPHde.mxl,Esperanto,0.6944444444444444,25.0,36.0,0.5862068965517241,0.4746862033771107,31.15942028985506,4.293103448275862,17.0,0.68
10051,Hark! I Hear The Angels Singing,Misc Traditional,folk,,,/mxl/1/6/Qmb7txn6GyXRF22x6HUpuTbZH4uDG6YgRyFHkDpndrGZYS.mxl,English,0.6111111111111112,22.0,36.0,0.8888888888888888,0.3928371006591931,40.37558685446012,5.333333333333333,11.0,0.5
10052,Die beste Zeit im Jahr ist mein,Melchior Vulpius,folk,,,/mxl/1/6/Qmb7YpQ34nuag7aRbUn9sRtUVk3nLWf4aZLco3J7BZdt5C.mxl,German,0.6923076923076923,36.0,52.0,1.3714285714285714,0.6583839212458807,32.45972073039741,7.714285714285715,20.0,0.5555555555555556
10053,Captain We Look To Thee,Misc Traditional,folk,,,/mxl/1/6/Qmb75BPPYHmAaHZkBg3L4STwsr55kSXM9wr6ecWK4szGj7.mxl,No Lyrics,0.109375,7.0,64.0,1.1320754716981132,0.6380316384494684,30.377358490566042,2.30188679245283,6.0,0.8571428571428571
10054,The Bonnie Banks o' Loch Lomond,Misc Traditional,folk,,,/mxl/1/23/QmbhsfeusXT5sEfycs2PzZ9KaDF7NzNztCS5Bi8sJcN75M.mxl,English,0.6567164179104478,88.0,134.0,1.0924369747899159,0.9957185373847806,18.39080459770114,2.1176470588235294,31.0,0.3522727272727273
10055,i wonder as i wander,Misc Traditional,folk,,,/mxl/1/23/Qmbhoy8boAUvW8pXJVxrtEWdMHPUHh9sDeCZLWyqt2kYeT.mxl,English,1.9583333333333333,47.0,24.0,0.5,0.16484511834894675,26.086956521739122,,20.0,0.425531914893617
10056,dona nobis pacem,Misc Traditional,folk,,,/mxl/1/24/QmbHLd1pdsewCLYWuGFGGpMWoT8jb9t2HAVcigkJijzZsm.mxl,German,1.0,24.0,24.0,0.9130434782608695,0.5032972566430532,40.918367346938794,2.7391304347826084,17.0,0.7083333333333334
10057,bella ciao,Misc Traditional,folk,,,/mxl/1/24/QmbHTR5F7HEPPgQi16ZVHzbdYzKiLjfNJ5ahUdoxg1tacL.mxl,Hungarian,1.46875,47.0,32.0,0.6057692307692307,0.4082860335685027,20.289855072463766,1.2115384615384615,21.0,0.44680851063829785
10058,someone you loved,Lewis Capaldi,pop,,,/mxl/1/24/QmbHM3Q4xSqohayF2HCrHVCDj4g7zg2R16wi5eghMKdMRd.mxl,English,1.4938271604938271,484.0,324.0,0.6542443064182195,0.6214069376313068,12.21532091097307,3.5093167701863353,91.0,0.18801652892561985
10059,Fruit Canon,Misc Traditional,folk,,,/mxl/1/24/QmbHULj3FzZ1WoEPwNps3LojUshUNXuugkzSLa8UDgviqD.mxl,Serbian,2.25,54.0,24.0,0.3709677419354839,0.29009847981620873,23.896987366375125,0.6129032258064516,22.0,0.4074074074074074
10060,Rise Wondering Shepherds Rise,Misc Traditional,folk,,,/mxl/1/15/Qmbd6FUyZRDeaKh5gNx4NuacKbPCPgiPN2VnfbXC5wDQzp.mxl,English,0.9204545454545454,81.0,88.0,1.05,0.7008922884438092,41.32828282828284,7.262500000000001,36.0,0.4444444444444444
10061,DievmÄtes litÄnija (latÄÅu melodija),Misc Traditional,folk,,,/mxl/1/15/QmbdnnS6r5JqesgjTPiBe6P5RwoVrtcn4DqnTQTkaBSq81.mxl,Latvian,1.2327586206896552,143.0,116.0,0.8098591549295774,0.5600104617343035,25.08383635144198,4.049295774647886,53.0,0.3706293706293706
10062,A virgin most pure,Misc Traditional,folk,,,/mxl/1/15/QmbdeenEtbicrq3hL5daLRbxWDxtu1WSVMG3er9VmzNAnz.mxl,English,0.6282051282051282,98.0,156.0,1.5670103092783505,0.7551502410061569,42.028947483492914,6.268041237113402,39.0,0.3979591836734694
10063,Adam,Misc Traditional,folk,,,/mxl/1/15/QmbdHvBaaFNFNU6Az8Jq2UCWbHsev547tkaAMp9nZ1XPmC.mxl,Dutch,1.4509803921568627,37.0,25.5,0.6666666666666666,0.31180478223116176,20.37037037037037,,14.0,0.3783783783783784
10064,Forever blessed be the Lord My Savior and my shield,Misc Traditional,folk,,,/mxl/1/54/QmbyaifRGKbyarnFW4q3DKWXcTvqVGBDt7uRq6HHYvjR2r.mxl,No Lyrics,0.3333333333333333,12.0,36.0,0.9411764705882353,0.6034789567259763,29.894179894179906,9.26470588235294,9.0,0.75
10065,A Virgin Unspotted,Misc Traditional,folk,,,/mxl/1/28/Qmbkz9RbzhHTRWZw4PtY9zX1frsDSKhkLzdkbHbPtrwzrV.mxl,English,1.2222222222222223,88.0,72.0,0.8045977011494253,0.3817407334578302,24.451827242524914,3.218390804597701,30.0,0.3409090909090909
10066,On se dit Joyeux Noël,Misc Traditional,folk,,,/mxl/1/28/QmbkrEKg45bR5hgENp2gJkoSMPfoXT6GbEvn3U27J36WNW.mxl,French,0.819672131147541,50.0,61.0,0.8450704225352113,0.794308758286959,40.330417881438294,2.76056338028169,26.0,0.52
10067,see through,Pentatonix,pop,,,/mxl/1/28/QmbkRasgZynPs5CyfqRM4z5RsWxHmNChMMzag92nA7onSe.mxl,Macedonian,0.9302884615384616,387.0,416.0,1.067357512953368,1.0396899506237496,28.91464483569761,3.326424870466321,119.0,0.30749354005167956
10068,Jam Alvenu,Misc Traditional,folk,,,/mxl/1/25/QmbisqowDV6JjWQPwCB5gj1bHbSr2AAC8Yx1CiL8jdqTof.mxl,Portuguese,0.49107142857142855,55.0,112.0,2.0,1.2018504251546631,30.017636684303344,7.62962962962963,28.0,0.509090909090909
10069,The Blue Bells of Scotland,Misc Traditional,folk,,,/mxl/1/55/QmbY5tHWnA76bp1bGFjcHo3vweVqEothYZnbx8c4qj1A1H.mxl,English,1.0421455938697317,68.0,65.25,0.558695652173913,0.3196416156336101,32.262066291917044,1.108695652173913,44.0,0.6470588235294118
10070,Jesus thy saving name I bless,Misc Traditional,folk,,,/mxl/1/55/QmbY3RfZd2zK47PueMHkm4vnwA4vzBVtQE2sKu9h4Rsrx6.mxl,English,0.19230769230769232,10.0,52.0,0.9795918367346939,0.46245996708672077,18.666666666666664,4.872448979591837,7.0,0.7
10071,The Worcestershire Christmas Carol,Misc Traditional,folk,,,/mxl/1/55/QmbY5hi7yrpugnyqbWQL4WLMu2hLAHHJpU5fHafXammtxE.mxl,English,0.6379310344827587,37.0,58.0,1.5555555555555556,0.6949997779553782,24.021164021164026,7.5,20.0,0.5405405405405406
10072,fall on me,Andrea Bocelli,pop,,,/mxl/1/36/Qmbpt2Ve7NALb9iNJKm4zDXrgFJUoA9TGbtQmfjDExv9zM.mxl,Spanish,0.9548022598870056,338.0,354.0,0.8976261127596439,0.9126836238808717,20.830174127904442,1.4302670623145401,108.0,0.31952662721893493
10073,Mamma Paquita,Misc Traditional,folk,,,/mxl/1/52/QmbxFSbaoANaGWYpKR4qVwBy4gDYUvBWsRvBoztALZ4dMw.mxl,French,1.5294117647058822,52.0,34.0,0.6470588235294118,0.45151289959488067,6.746987951807229,,14.0,0.2692307692307692
10074,Busty Fields,Misc Traditional,folk,,,/mxl/1/52/Qmbxo8mZ5rznijQ4rmRx4yvNkPMbhxGsKFY5nrD2wGaN7f.mxl,English,1.0769230769230769,175.0,162.5,0.7441860465116279,0.6229346621385521,14.980842911877401,1.646511627906977,49.0,0.28
10075,Jesus nur alleine sei mein Losungswort,Misc Traditional,folk,,,/mxl/1/8/Qmb9X9vAapwD3nKK6b9MCE5Y6DGSFpXU3hu5iZGQ1qWR4A.mxl,Dutch,0.0625,2.0,32.0,1.2173913043478262,0.7196932764020367,44.444444444444436,6.782608695652174,2.0,1.0
10076,The Hills of Connemara,Misc Traditional,folk,,,/mxl/1/8/Qmb9LXA24jUevjR33gAFdjh9A8HTUeL2P6Z9htovgN5xj4.mxl,English,1.1875,38.0,32.0,0.6521739130434783,0.49858021483390047,35.85585585585585,1.2608695652173914,22.0,0.5789473684210527
10077,down by the riverside,Misc Traditional,folk,,,/mxl/1/8/Qmb9PJUwBUhctigVCmYjYRbXCreScTLWcBWjL8bFW3Lr4w.mxl,English,1.6923076923076923,88.0,52.0,0.4491150442477876,0.39093615240905544,42.813355227148314,1.7256637168141593,43.0,0.48863636363636365
10078,la vie en rose,Édith Piaf,pop,,,/mxl/1/8/Qmb9RNvtfGw8pfBxbup7qB4wba8TXCnPT4bPaeY738wQwY.mxl,French,1.0729166666666667,103.0,96.0,0.8235294117647058,0.7545517394892951,29.192370129870127,4.676470588235294,44.0,0.42718446601941745
10079,Remember The Poor,Misc Traditional,folk,,,/mxl/1/50/QmbwsSW6xYvTvwCctU48b49ctJmSLLGjiu7mwJyPVJj9k9.mxl,English,1.25,40.0,32.0,0.7435897435897436,0.43665093245965136,18.192918192918196,2.230769230769231,18.0,0.45
10080,drunken sailor,Misc Traditional,folk,,,/mxl/1/50/QmbwWjJigy8rWMyc9gadZfK7DoJknVd1AeWtfbxU9furiU.mxl,English,0.984375,63.0,64.0,0.775,0.5528336096873997,28.38709677419355,2.2874999999999996,27.0,0.42857142857142855
10081,How blest were they on Bethlehem's plain,Misc Traditional,folk,,,/mxl/1/42/QmbsgXNqfR3SCvW1RQmtGGxH48gdMAXGRFuMr648igyTKw.mxl,English,0.3939393939393939,26.0,66.0,1.087719298245614,0.7953968832653795,42.41379310344829,4.105263157894737,18.0,0.6923076923076923
10082,auld lang syne,Misc Traditional,folk,,,/mxl/1/42/QmbsLtwZTEpNo1EmopbixBsj7fDcUPui16gYhGcoDG9jRw.mxl,English,0.9609375,123.0,128.0,0.6864864864864865,0.6609420640113216,19.867291178766603,2.0594594594594593,45.0,0.36585365853658536
10083,Beep!!,åäåä,pop,,,/mxl/1/42/Qmbsv55aLQQ6aeDNYiHsun9ZphtC3J9j2sgDgs4Q5zSAen.mxl,Arabic,0.8482142857142857,475.0,560.0,1.1012658227848102,2.8837860576652785,23.561046908723362,2.717299578059072,124.0,0.26105263157894737
10084,is there somewhere,Halsey,pop,,,/mxl/1/42/QmbsAZjK8tDQSiXRtMfRXLRQ2hfT25tqR7dFFxP78n8RBS.mxl,English,0.6644144144144144,295.0,444.0,1.4863945578231292,4.3062289080992855,14.61731770503704,3.6530612244897958,112.0,0.37966101694915255
10085,welcome to the black parade,My Chemical Romance,rock,,,/mxl/1/47/QmbUvcnhWWV9A5sEzvfQGprt1erXRbU9UmRAQ9pQd4Gtuu.mxl,English,1.3875,111.0,80.0,0.6909090909090909,0.48256802714896696,24.077922077922068,2.0727272727272728,56.0,0.5045045045045045
10086,the sound of silence,Simon & Garfunkel,folk,,,/mxl/1/47/QmbUfQ3Q6btaeWe6NeZNmdKkJbWUUqy14XH68SAgm53Pb7.mxl,English,0.8814589665653495,290.0,329.0,1.10580204778157,1.2918359247126008,36.94999391409902,3.744027303754266,131.0,0.4517241379310345
10087,Everybody Gets A Piece,Area 11,rock,,,/mxl/1/1/Qmb2NxGNcGabTazyb5gpnkqPNpBLEienBH41Q5CreHLWaV.mxl,English,1.4453125,185.0,128.0,0.5978260869565217,1.320025795274107,14.408374579408944,1.169836956521739,59.0,0.31891891891891894
10088,Homer (53532),Misc Traditional,folk,,,/mxl/1/1/Qmb2GHVc1xpYL2aJyFkhGLeb2Sf9SBcz3XKpaeDTAnSTNW.mxl,No Lyrics,0.12121212121212122,12.0,99.0,1.2,0.5567764362830019,35.646258503401356,11.875,7.0,0.5833333333333334
10089,surrender,Cash Cash,pop,,,/mxl/1/17/Qmbebaj2o2p1kKSeYjYXZ4URH4zU9GmR4t2DEVeXxJ7hUY.mxl,English,0.8816964285714286,395.0,448.0,1.0444162436548223,2.1524821675367143,9.55351681957189,1.8921319796954315,86.0,0.21772151898734177
10090,you are my sunshine,Misc Traditional,folk,,,/mxl/1/9/QmbaqkohEiasG2a3DDpUcPKq3PPSqMXyH2V5SABPEHUgwV.mxl,No Lyrics,0.6438679245283019,273.0,424.0,1.2288732394366186,1.4868337338138655,23.584119928706762,2.6989436619718328,94.0,0.3443223443223443
10091,Winds Through the Olive Trees,Misc Traditional,folk,,,/mxl/1/27/QmbJKochmZaFgcF3bHJAxc98GyVcUgKiLdVMZKMYpwdmQm.mxl,English,0.8333333333333334,20.0,24.0,1.105263157894737,0.5020732639036555,32.982456140350884,,12.0,0.6
10092,B.I.N.G.O,Misc Traditional,folk,,,/mxl/1/27/QmbJTfZrb9FUakBbHnrMfHTx4JTDiaqUusztCHVuA8F3Z3.mxl,English,0.4489795918367347,22.0,49.0,1.0444444444444445,0.6651835354264781,18.461538461538453,2.933333333333333,10.0,0.45454545454545453
10093,Banaha,Misc Traditional,folk,,,/mxl/1/27/QmbJXkHEdSzV2KN4P6nyPCsAa2EY48MbK4oBmFuQurzgd8.mxl,Esperanto,0.9285714285714286,52.0,56.0,0.8,0.9837135292819291,37.23622782446313,1.5692307692307692,27.0,0.5192307692307693
10094,O come loud anthems let us sing,Misc Traditional,folk,,,/mxl/1/39/QmbQYe8K9CzNg55srPiEQs8aNHhwhkK5QjW6JGqF9tqUMr.mxl,English,0.8905109489051095,122.0,137.0,1.0991735537190082,0.6606402939408704,19.837562767499108,4.099173553719008,40.0,0.32786885245901637
10095,Christ Was Born on Christmas Day,Misc Traditional,folk,,,/mxl/1/39/QmbQobrJEBs4ejDtzbbveYRBYgJmczQxL4Fqp6U7SdJR2J.mxl,English,0.4074074074074074,11.0,27.0,0.7083333333333334,0.37960139913101243,25.64102564102564,1.5,8.0,0.7272727272727273
10096,Ej vtoÄi si ma šuhaj,Misc Traditional,folk,,,/mxl/1/16/QmbDwpVwpF1T863oDs8Y3P2HWRwLvwfCxD8UmuV4BtuNWY.mxl,Slovak,1.4,28.0,20.0,0.4090909090909091,0.41659779045053075,32.098765432098766,0.7727272727272727,13.0,0.4642857142857143
10097,Happy Birthday to You,Misc Traditional,folk,,,/mxl/1/16/QmbD12f2j1HucrfVDpwgKdwC6Lw5iDEbMxEhqN73PUu8dt.mxl,English,0.9642857142857143,27.0,28.0,1.0,0.4803844614152614,49.74358974358973,6.0,16.0,0.5925925925925926
10098,london bridge,Misc Traditional,folk,,,/mxl/1/14/QmbCWYE6TwH61VzF24QhKB9EdPHLaqj3o1hCmdwP42D2rR.mxl,,,,,,,,,,
10099,Wrapt In The Silence Of The Night,Misc Traditional,folk,,,/mxl/1/14/QmbC9zxQwSEUF6y7MPsxZMmPhKufy5BH2ue52MMKuhCQKS.mxl,English,0.14285714285714285,8.0,56.0,1.1818181818181819,0.7767276132106844,51.282051282051285,6.8181818181818175,6.0,0.75
10100,hokey pokey,Misc Traditional,folk,,,/mxl/1/14/QmbCgomHaNZRP8a89u9yUgafQQ7ayXjKfKZU4hy5VvKAyk.mxl,English,1.2911392405063291,51.0,39.5,0.76,0.4386342439892262,33.27619047619047,4.5600000000000005,25.0,0.49019607843137253
10101,Itlan Hewi Soprano 1 (solo playback),Misc Traditional,folk,,,/mxl/1/57/QmbZquP1xXhiYFx9UYYrX2TPp8qLCwf1T7kzU5PsuBx2aX.mxl,Welsh,1.248091603053435,327.0,262.0,0.7085889570552147,0.5794035194971291,29.520657777604796,2.791411042944785,113.0,0.345565749235474
10102,ade zur guten nacht,Misc Traditional,folk,,,/mxl/1/21/QmbgUGyDW8EDS9MoEwfWpz6Qx1gPTzsmjnrrdRjKCHueqr.mxl,German,0.9583333333333334,46.0,48.0,1.0,0.4944132324730442,24.090909090909097,7.822222222222222,20.0,0.43478260869565216
10103,Valenki,Misc Traditional,folk,,,/mxl/1/21/QmbgHkbrLXpxjyH6TdYDVSY3Etqf96tja7q3Eq5jc2cYdm.mxl,Slovenian,1.765625,113.0,64.0,0.43448275862068964,0.29801164299051663,17.41248097412481,0.8551724137931035,39.0,0.34513274336283184
10104,O come loud anthems let us sing,Misc Traditional,folk,,,/mxl/1/0/Qmb1bDBUxHaRK7VTAL6FCsJ7wMta7ajPa1iFrzSzFXxRT2.mxl,English,1.484375,95.0,64.0,0.6595744680851063,0.5295158665848859,33.125063188757515,1.8351063829787233,41.0,0.43157894736842106
10105,Germany,Misc Traditional,folk,,,/mxl/1/0/Qmb1LVcPy9A3fim9QDJtxcnhGM5wg6rRQayETzEDhocwq9.mxl,English,0.4166666666666667,20.0,48.0,1.0,0.6236095644623235,46.14439324116743,3.8,11.0,0.55
10106,Ho ve! Äu sangis la Savant',Misc Traditional,folk,,,/mxl/1/2/Qmb3dSiMkWWqgyQAaJ5fVAQVMe9XUX9dxQXWCzDfHa42VC.mxl,No Lyrics,0.08333333333333333,4.0,48.0,1.3235294117647058,0.6847321604013422,43.55555555555556,2.7058823529411766,3.0,0.75
10107,Down by the Salley Gardens,Misc Traditional,folk,,,/mxl/1/2/Qmb3rRZabGRph2AMPCiiQeQGH35zToako4m3JuBMyB4rpj.mxl,English,1.123076923076923,73.0,65.0,0.8472222222222222,0.5930083900058105,31.911976911976947,2.5416666666666665,32.0,0.4383561643835616
10108,i saw three ships,Misc Traditional,folk,,,/mxl/1/2/Qmb3gznnMduJeN7hzR9sAbqNva61AUuraFE9C3cuwYp2xZ.mxl,English,1.7777777777777777,32.0,18.0,0.5161290322580645,0.2613201894519298,20.018781923543827,1.032258064516129,13.0,0.40625
10109,Lei courdello,Misc Traditional,folk,,,/mxl/1/2/Qmb3hgaYfrEvpK7fQAUwnVSCa4NXTXoyYBp4gHNccBxZLJ.mxl,French,1.7777777777777777,64.0,36.0,0.5555555555555556,0.23335222901570085,26.001511715797424,2.1587301587301586,30.0,0.46875
10110,national anthem,The Gaslight Anthem,rock,,,/mxl/1/2/Qmb3QomcRM632aiVZq45qUWqMzkE7YZH29z95goeCdUm9i.mxl,English,0.7872340425531915,74.0,94.0,1.1097560975609757,0.7521286468997241,31.4809960681521,6.219512195121951,37.0,0.5
